text,cleaned1,sentiment,emotion
Mungkin ada yg bisa selidiki ..kenapa hukumannya berkurang..sdh terdakwa tapi masih bisa tertawa ditonton oleh ribuan .mungkin jutaan rakyat miskin..sungguh miris HUKUM dinegara kita..moga yg beri hukuman dan yg terima hukuman tak kena KARMA kelak .karna masih bisa tertawa ...,mungkin ada yang bisa selidiki kenapa hukumannya berkurangsdh terdakwa tapi masih bisa tertawa ditonton oleh ribuan mungkin jutaan rakyat miskinsungguh miris hukum di negara kitamoga yang beri hukuman dan yang terima hukuman tidak kena karma kelak karena masih bisa tertawa,negative,sadness
Hari in org di borgol seneng dan bangga pula Uda korupsi.,hari masuk orang di borgol senang dan bangga pula sudah korupsi,negative,happy
Terbukti secara sah dan meyakinkan melakukan tindak pidana korupsi 👌,terbukti secara sah dan meyakinkan melakukan tindak pidana korupsi,positive,anger
"Kesaal juga....yg benar di hukum yg salah didiamkan....keadilan miliknpenguasa...sungguh miriiiss pemegang kekuasa'an ga amanah...apakah akan seperti ini....??¿Terruuuss....???¿
Apakah kita  tetap diam..dgn kesewenang²an ini....terjadi...
Sementara penerima duit tsbt enak²an...bebass...kami Rakyat jelata menunggu...sang pembahruan tampil didasari konstitusi dan undang² yg berlaku pasti akan tampil membela kebenaran tersebut...",kesaal jugayg benar di hukum yang salah didiamkankeadilan miliknpenguasasungguh miriiiss pemegang kekuasaan tidak amanahapakah akan seperti initerruuuss apakah kita tetap diamdgn kesewenangan initerjadi sementara penerima uang tersebut enakanbebasskami rakyat jelata menunggusang pembahruan tampil didasari konstitusi dan undang yang berlaku pasti akan tampil membela kebenaran tersebut,negative,anger
"Adzab tak pernah salah, kepada siapa dia mendatangi sebagaimana rizki. Sabar nggih pak Tom. Njenengan dikorbankan, tercatat dalam Sejarah Indonesia.",azab tidak pernah salah kepada siapa dia mendatangi sebagaimana rizki sabar iya pak tom njenengan dikorbankan tercatat dalam sejarah indonesia,positive,sadness
Beginilah ....ketika hati dan akal telah buta.... sedemikian bagai pahlawan orang yg telah melakukan tindakan korupsi....bagaimana korupsi di Indonesia akan musnah...malah dipuja puja...,beginilah ketika hati dan akal telah buta sedemikian bagai pahlawan orang yang telah melakukan tindakan korupsibagaimana korupsi di indonesia akan musnahmalah dipuja puja,negative,sadness
Aku mah dri dlu sudah malas sm keadilan di negri tercinta ini..keadilan si negri ini sangat memprihatinkan. Krna keadilan di ngri ini bisa dijual belikan.oknum2 penguasa di negri ini sprtinya sudah tidak menghiraukan hukum allah..smoga allah segera mengabulkan doa2 manusia yg trsakiti dan yg trzolimi di negri ini,aku adalah dari dulu sudah malas sama keadilan di negeri tercinta inikeadilan sil negeri ini sangat memprihatinkan karena keadilan di negeri ini bisa dijual belikanoknum penguasa di negeri ini sepertinya sudah tidak menghiraukan hukum allahsmoga allah segera mengabulkan doa manusia yang trsakiti dan yang trzolimi di negeri ini,negative,sadness
Hukum apa ini. Periksa hakim kapan,hukum apa ini periksa hakim kapan,neutral,anger
Kebenaran dan keadilan udah mustahil ada di negri ini....Hukum di indonesia penuh dgn drama kebusukan... Sarat dgn tekanan politik sesuai pesanan penguasa.,kebenaran dan keadilan sudah mustahil ada di negeri inihukum di indonesia penuh dengan drama kebusukan sarat dengan tekanan politik sesuai pesanan penguasa,negative,anger
Hakim kau akan mempertanggungjawabkan semua keputusan mu Allah swt Maha mengetahui,hakim kamu akan mempertanggungjawabkan semua keputusan mu allah subhanahu wa taala maha mengetahui,negative,anger
"Saya mau di penjara 1 tahun di bayar 500 juta aja pak, kalau ada boleh kabari saya pak, semoga ke depan nya rakyat indonesia banyak yang korupsi, korupsi triliun triliunan hukuman nya cuman segitu doang, gak bisa contoh negara tetangga yang lebih maju dari negara kita, malu pak malu😞",saya mau di penjara tahun di bayar juta saja pak kalau ada boleh kabari saya pak semoga ke depan nya rakyat indonesia banyak yang korupsi korupsi triliun triliunan hukuman nya cuma sebegitu doang tidak bisa contoh negara tetangga yang lebih maju dari negara kita malu pak malu,negative,anger
"Tidak lama lagi yg mengatur hukum utk lawan pololitiknya pasti di perlamalukan kalau tdk akan mendapat hukuman dasyat dari Sang Pencipta dan tanda itu mulai terlihat dgn dugaan adanya banyak rekening pada bank asing dgn jumlah simpanan Milyar Dollar, mari kt tunggu bersama warna dan waktu endingnya dan pasti akan lebih riuh dari jeratan terhadap bpk Tom Lembong dan pak Hasto",tidak lama lagi yang mengatur hukum untuk lawan pololitiknya pasti di perlamalukan kalau tidak akan mendapat hukuman dahsyat dari sang pencipta dan tanda itu mulai terlihat dengan dugaan adanya banyak rekening pada bank asing dengan jumlah simpanan milyar dolar mari kita tunggu bersama warna dan waktu akhirnya dan pasti akan lebih riuh dari jeratan terhadap bapak tom lembong dan pak hasto,negative,anger
Semoga sehat selalu pak😥🙏🙏🙏,semoga sehat selalu pak,positive,happy
JAKSA DAN HAKIM ALLAH MAHA TAU....ALLAH MAHA MEMUTAR BALIKKAN FAKTA...INGAT KMU PERNAH BERSUMPAH SESUAI DENGAN KEYAKINAN MU,jaksa dan hakim allah maha tauallah maha memutar balikkan faktaingat kamu pernah bersumpah sesuai dengan keyakinan mu,negative,anger
"Saya sendiri Curiga dengan KEJAKSAAN Yang memutuskan Hukuman Tomas ini
Perbandingan kerugian negara Seharusnya Di Paparkan Secara Jelas Seberapa Besar Nominal Korupsi dan Seberapa Lama Hukuman nya 

Ini didaerah saya sekarang masyarakat yang memakai uang perusahaan aja dibawah 100 juta Hukumannya 4 Tahun penjara Berikan informasi yang jelas tentang Ini supaya Masyarakat semakin Teredukasi",saya sendiri curiga dengan kejaksaan yang memutuskan hukuman thomas ini perbandingan kerugian negara seharusnya di paparkan secara jelas seberapa besar nominal korupsi dan seberapa lama hukuman nya ini di daerah saya sekarang masyarakat yang pakai uang perusahaan saja di bawah juta hukumannya tahun penjara berikan informasi yang jelas tentang ini supaya masyarakat semakin teredukasi,negative,anger
"Tom Lembong ini ga cm jenius, berwibawa, tp jg fighter dan tegar, tutur kata yg tertata rapi dlm setiap ucapan, ketegarannya, luar biasa, hormat setinggi2nya🙏🙏",tom lembong ini tidak cuma jenius berwibawa tapi juga fighter dan tegar tutur kata yang tertata rapi dalam setiap ucapan ketegarannya luar biasa hormat setingginya,positive,happy
"Hakim nya kok gak malu bacakan putusan 
Nya ia ketahui tentang yg sebenarnya 
Mungkin kalo dia bertugas dgn hati nurani 
Dia tidak akan menjatuhkan hukuman kepada orang yg benar",hakim nya kok tidak malu bacakan putusan nya ia ketahui tentang yang sebenarnya mungkin kalau dia bertugas dengan hati nurani dia tidak akan menjatuhkan hukuman kepada orang yang benar,negative,anger
"Ini korban dari Mulyono LG ,yg berikut nya si apa LG nih ? maka nya segera tangkap tuh , beresin donk ,jangan sama Bodo nya ? Mau nunggu apa LG , jls penjahat Kakap ,ko pada takut sih ,sama tukang kayu.? Kerja sama Rakyat yg turun , mahasiswa di bungkam tuh ,mau si apa LG ? Bukan Rakyat yg mengadili .?",ini korban dari mulyono lagi yang berikut nya sil apa lagi ini maka nya segera tangkap itu membereskan dong jangan sama bodoh nya mau menunggu apa lagi jelas penjahat kakap kok pada takut sih sama tukang kayu kerja sama rakyat yang turun mahasiswa di bungkam itu mau sil apa lagi bukan rakyat yang mengadili,negative,anger
"Jokowi tukang perintah tom Lembong pelaksanaannya, aneh tapi nyata Jokowi tidak tersentuh hukum",jokowi tukang perintah tom lembong pelaksanaannya aneh tapi nyata jokowi tidak tersentuh hukum,negative,anger
Hukum sdh JD panggung sandiwaranya Jokowi sekarang jika tom Lembong dihukum kenapa Jokowi yg memerintahkan tidak diikutkan divonis penjara juga Krn itu semua atas perintah jokowi,hukum sudah jadi panggung sandiwaranya jokowi sekarang jika tom lembong dihukum kenapa jokowi yang memerintahkan tidak diikutkan divonis penjara juga karena itu semua atas perintah jokowi,negative,anger
Sblmnya dari awal persidangan tom Lembong telah bersuara menyatakan bahwa impor atas  perintah Sarkowi. Dan berdasarkan runtutan hukum seharusnya Sarkowi/Jkw diikut sertakan di persidangan mjd saksi. Dan pasti semuanya akan kena yg terlibat korupsi. Termasuk presidennya sendiri. Dan pada akhirnya Hakim & para jaksa penuntut sudah di bungkam money politic oleh genk solo yg ingin berkuasa.,sebelumnya dari awal persidangan tom lembong telah bersuara menyatakan bahwa impor atas perintah sarkowi dan berdasarkan runtutan hukum seharusnya sarkowijkw diikut sertakan di persidangan menjadi saksi dan pasti semuanya akan kena yang terlibat korupsi termasuk presidennya sendiri dan pada akhirnya hakim para jaksa penuntut sudah di bungkam uang politic oleh geng solo yang ingin berkuasa,negative,anger
Rasakan kau tom lembong.. kalau masih banyak koreng lebih baik diam... bentar lagi anis tuh,rasakan kamu tom lembong kalau masih banyak koreng lebih baik diam sebentar lagi anis itu,negative,anger
"Ciri khas gerombolan siabah....

= Ketika kelompok nya masuk penjara...pasti dalilnya hukum di Indonesia bobrok,hancur,harus di benahi.

=Ketika kelompok nya di jadikan tersangka,pasti mereka menyatakan ini kriminalisasi.

=Ketika kubunya kalah di pemilu,pasti yg keluar dari pernyataan mereka adalah adanya kecurangan.

=Ketika kubu berada di pihak pemerintah,pasti mereka bilang, penjilat penguasa.

=Ketika ada yg membela kebijakan pemerintah,pasti mereka bilang,ini pasti buzzer bayaran.

Intinya gerombolan si Abah dan ternak-ternak nya ini selalu merasa paling maha benar. 😂",ciri khas gerombolan siabah ketika kelompok nya masuk penjarapasti dalilnya hukum di indonesia bobrok hancur harus di benahi ketika kelompok nya di jadikan tersangka pasti mereka menyatakan ini kriminalisasi ketika kubunya kalah di pemilihan umum pasti yang keluar dari pernyataan mereka adalah adanya kecurangan ketika kubu berada di pihak pemerintah pasti mereka bilang penjilat penguasa ketika ada yang membela kebijakan pemerintah pasti mereka bilang ini pasti buzzer bayaran intinya gerombolan sil ayah dan ternakternak nya ini selalu merasa paling maha benar,negative,anger
"Bagaimana dengan Jokowi... Berapa kalian para hakim di bayar sama si Jokowi... Ingatlah wahai para pengadil, kalian itu perwakilan tuhan di muka bumi, jika tdk dapat berlaku adil maka kalian harus menanggung nya di akhirat kelak. Sudah butakah mata hati kalian wahai para hakim?",bagaimana dengan jokowi berapa kalian para hakim di bayar sama sil jokowi ingatlah wahai para pengadil kalian itu perwakilan tuhan di muka bumi jika tidak dapat berlaku adil maka kalian harus menanggung nya di akhirat kelak sudah butakah mata hati kalian wahai para hakim,negative,anger
"Ya Alloh jika memang keputusan itu adil maka muliakanlah para pengadilnya, tapi jika keputusan itu tidak didasari dengan bukti dan tidak adil maka hinakanlah pengadil itu sehina2nya, sampai kepada keturunannya, Aamiin YRA🤲🤲🤲",iya allah jika memang keputusan itu adil maka muliakanlah para pengadilnya tapi jika keputusan itu tidak didasari dengan bukti dan tidak adil maka hinakanlah pengadil itu sehinanya sampai kepada keturunannya amin ya rabbal alamin,negative,anger
Saya tidak melihat muka koruptor di tom lembong,saya tidak melihat muka koruptor di tom lembong,negative,anger
"Hakim N jaksa SDH TDK punya keadilan LG...TDK menjalankan tugas sesuai yg di emban SBG aparat hukum yg bersih N amanah...tetapi mmbabi buta semena2  berbuat sesuai pesanan penguasa yg mentargetkan orang2 yg tdk bersalah.... tunggu aja kalian semua yg zholim KMI TDK bisa membalas tetapi Allah Maha Tahu semua niat yg ada dihati Klian....PASTI dan nyata Allah akn MEMBALAS perlakuan Klian  dg azab yg perih utk para penegak hukum yg zholim 
Aamiin ya rabbal alamiin 🤲🤲",hakim dan jaksa sudah tidak punya keadilan lgtdk menjalankan tugas sesuai yang di emban sebagai aparat hukum yang bersih dan amanahtetapi mmbabi buta semena berbuat sesuai pesanan penguasa yang mentargetkan orang yang tidak bersalah tunggu saja kalian semua yang zalim kami tidak bisa membalas tetapi allah maha tahu semua niat yang ada dihati klianpasti dan nyata allah akan membalas perlakuan kalian dengan azab yang perih untuk para penegak hukum yang zalim amin iya rabi alamiin,negative,anger
"Jika putusan ini memang salah dan para penegak hukum merupakan suruhan dan bayaran, maka saya doakan mulai hari ini mereka dan keluarganya akan merasakan kegelisahan dan hidup tidak akan tenang sampai datang kematian sebagai tebusan yg harus mereka bayar atas ketidakadilan yang dilakukan",jika putusan ini memang salah dan para penegak hukum merupakan suruhan dan bayaran maka saya doakan mulai hari ini mereka dan keluarganya akan merasakan kegelisahan dan hidup tidak akan tenang sampai datang kematian sebagai tebusan yang harus mereka bayar atas ke tidak adilan yang dilakukan,negative,fear
"4th di penjarapun. Dia punya gaji (penghasilan dr korupsi) uang HARAM JADAH cuy... 

Bodo amatlah sm hukum di negri ini.. Makin sini pemerintahannya makin memperkaya diri sendiri... 
Penjahat kakap di lindundungi dengan dalil HAM... Giliran yg miskin bikin ulah, hukumannya langsung sadis... 

Untuk saat ini, yg paling di percaya sm diri sendiri cm KDM 🥲",tahun di penjarapun dia punya gaji penghasilan dari korupsi uang haram jadah coy bodoh amatlah sama hukum di negeri ini makin sini pemerintahannya makin memperkaya diri sendiri penjahat kakap di lindundungi dengan dalil ham giliran yang miskin bikin ulah hukumannya langsung sadis untuk saat ini yang paling di percaya sama diri sendiri cuma kdm,negative,anger
Semoga kalian semuanya beserta keluarga yg berbuat tidak adil mendapatkan ganjaran dari Allah yang lebih buruk dari apa yang kalian lakukan terhadap siapapun khususnya Tom Lembong,semoga kalian semuanya beserta keluarga yang berbuat tidak adil mendapatkan ganjaran dari allah yang lebih buruk dari apa yang kalian lakukan terhadap siapapun khususnya tom lembong,negative,sadness
Tumbalnya mulyono yg ngatur,tumbalnya mulyono yang mengatur,neutral,sadness
"Pak tom di paksakan menjadi pidana karna tidak bisa menjerat pak Anis  , Alangkah zhalimnya pimpinan dk hukum d negri ini  😭😭😭😭😭 Jaksa dan Hakim Allah sedang mempersiapkan azab apa yg pantas untuk mu beserta penguasa dn Jokowi ,Rupanya aku hidup di negri yang zhalim  dan keadilan di perjual belikan  ,MIRIS sekali 😢 . Jangan gentar pak tom dan pak Anis banyk rakyat bersama mu yg mencari keadilan 💪💪💪 lawan kezhalimwn rezim Jokowi  .",pak tom di paksakan menjadi pidana karena tidak bisa menjerat pak anis alangkah zhalimnya pimpinan dk hukum di negeri ini jaksa dan hakim allah sedang mempersiapkan azab apa yang pantas untuk mu beserta penguasa dan jokowi rupanya aku hidup di negeri yang zalim dan keadilan di perjual belikan miris sekali jangan gentar pak tom dan pak anis banyak rakyat bersama mu yang mencari keadilan lawan kezhalimwn rezim jokowi,negative,anger
"Keputusan ini jadi jurisprudensi untuk menjerat menteri-menteri lain nih !!! 
Rakyat menunggu menteri-menteri lainnya untuk diproses yg sama spt Pak Tom !!!",keputusan ini jadi jurisprudensi untuk menjerat menterimenteri lah ini rakyat menunggu menterimenteri lainnya untuk diproses yang sama seperti pak tom,negative,anger
"Tunggu azab akan menimpa mereka bagi penegak hukum,yg tidak amanah dan adil.",tunggu azab akan menimpa mereka bagi penegak hukum yang tidak amanah dan adil,negative,fear
Kalau memang. Dia korupsi uang negara. Bermilia liarko di penjara sama  jumlahnya dengan maling ayam kalau bisa penjara untuk korupsi minimal 20 tahun maksimal hukum mati itu baru adil karna korupsi sama halnya membunuh rakyat Indonesia 😂,kalau memang dia korupsi uang negara bermilia liarko di penjara sama jumlahnya dengan maling ayam kalau bisa penjara untuk korupsi minimal tahun maksimal hukum mati itu baru adil karena korupsi sama halnya membunuh rakyat indonesia,negative,anger
"Selama tdk di sahkannya UU perampasan aset bagi para koruptor dan hukum mati jika perlu, saya yakin banyak pejabat yg tersandung kasus korupsi jd percuma bicara keadilan dan kesejahteraan untuk rakyat, kalau pimpinan di negara ini tdk cepat ambil tindakan sikat Habis semua koruptor",selama tidak di sahkannya undang undang perampasan aset bagi para koruptor dan hukum mati jika perlu saya yakin banyak pejabat yang tersandung kasus korupsi jadi percuma bicara keadilan dan kesejahteraan untuk rakyat kalau pimpinan di negara ini tidak cepat ambil tindakan sikat habis semua koruptor,negative,anger
"Hakim jaksa yakin bersih?????????? Pesanan siapa ini hayoooo dah lah kita udh muaaaaakkkkkk 1 persatu org2 baik d negri ini di singkirkan dng sistematis, dkriminalisasi... Kita bkn ga tau rakyat jelata kita bs apa cm keadilan Allah lah yg bls nnt... Semoga keadilan di dunia Allah tampaknn ke kita para pelaku2 dzolim semoga Allah beri azab dunia dlu.. Aamiin",hakim jaksa yakin bersih pesanan siapa ini hayoooo sudah lah kita sudah muaaaaakkkkkk persatu orang baik di negeri ini di singkirkan dengan sistematis dkriminalisasi kita bukan tidak tahu rakyat jelata kita bisa apa cuma keadilan allah lah yang balas nanti semoga keadilan di dunia allah tampaknn ke kita para pelaku zalim semoga allah beri azab dunia dulu amin,negative,anger
